customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
1725,Henry Gabriel Azevedo,henry.gabriel.azevedo1725@icloud.com,Brazil,2021-02-25,Standard,658.74
1726,Michelle Jacobs,michelle.jacobs1726@gmail.com,United States,2020-07-18,Basic,542.8
1727,Felicidad Roda Reig,felicidad.roda.reig1727@outlook.com,Spain,2022-09-04,Premium,859.34
1728,Kristy Bryan,kristy.bryan1728@gmail.com,United States,2023-10-12,Basic,483.97
1729,Angel May,angel.may1729@gmail.com,United States,2021-11-18,Basic,54.71
1730,Joshua Perry,joshua.perry1730@outlook.com,Canada,2023-08-14,Standard,462.75
1731,Marilyn Wang,marilyn.wang1731@icloud.com,United States,2024-06-06,Basic,106.54
1732,Mark Jimenez,mark.jimenez1732@outlook.com,United States,2023-08-17,Premium,2287.92
1733,Miss Hilary Harrison,miss.hilary.harrison1733@hotmail.com,United Kingdom,2022-05-21,Standard,258.93
1734,Boaz Gerritsen-van Dokkum,boaz.gerritsen.van.dokkum1734@proton.me,Netherlands,2024-02-20,Premium,4076.2
1735,Reinhard Löffler,reinhard.loffler1735@icloud.com,Germany,2025-08-08,Basic,93.72
1736,Jason Stein,jason.stein1736@icloud.com,Canada,2021-12-03,Standard,306.33
1737,Ashleigh Boyle-Wells,ashleigh.boyle.wells1737@proton.me,United Kingdom,2024-05-10,Standard,1754.41
1738,Gilles Colin,gilles.colin1738@outlook.com,France,2021-12-19,Standard,1608.55
1739,Alice Atkinson,alice.atkinson1739@proton.me,United Kingdom,2025-05-28,Premium,865.3
1740,Teresa Balaguer Cabello,teresa.balaguer.cabello1740@hotmail.com,Spain,2024-04-15,Standard,1373.99
1741,Melissa Gates,melissa.gates1741@proton.me,Canada,2020-02-24,Standard,1166.98
1742,Donna Frye,donna.frye1742@outlook.com,Japan,2022-08-26,Basic,536.14
1743,Aradhana Verma,aradhana.verma1743@gmail.com,India,2021-07-17,Standard,639.41
1744,Dr. Michael Evans,dr.michael.evans1744@yahoo.com,United States,2020-06-04,Standard,1346.76
1745,Tomás Jacinto Carrasco Lozada,tomas.jacinto.carrasco.lozada1745@hotmail.com,Mexico,2023-09-08,Premium,1974.89
1746,Sandra Aguilar,sandra.aguilar1746@gmail.com,Australia,2025-11-03,Basic,305.05
1747,Jinthe van 't Wel,jinthe.van.t.wel1747@gmail.com,Netherlands,2022-07-27,Basic,248.61
1748,Anthony Gonzales,anthony.gonzales1748@icloud.com,United States,2020-08-09,Basic,473.88
1749,Mr. Lawrence Edwards,mr.lawrence.edwards1749@proton.me,United States,2022-06-30,Standard,779.45
1750,Ricky Reed,ricky.reed1750@hotmail.com,United Kingdom,2020-01-25,Premium,2619.08
1751,Gioffre Gasperi,gioffre.gasperi1751@gmail.com,Italy,2021-08-02,Basic,109.75
1752,Morgan Valencia,morgan.valencia1752@icloud.com,United States,2022-04-17,Standard,278.97
1753,Julie-Alex Nicolas,julie.alex.nicolas1753@outlook.com,France,2021-11-03,Basic,190.32
1754,Bianca Wood,bianca.wood1754@yahoo.com,United States,2023-05-26,Standard,889.65
1755,William Maharaj,william.maharaj1755@outlook.com,India,2025-05-24,Premium,4398.45
1756,Frank Berry-Hughes,frank.berry.hughes1756@yahoo.com,United Kingdom,2025-04-12,Standard,983.73
1757,Cameron Parker,cameron.parker1757@yahoo.com,Australia,2025-05-28,Premium,2211.25
1758,Sr. Yuri da Conceição,sr.yuri.da.conceicao1758@outlook.com,Brazil,2026-01-09,Premium,3488.6
1759,Emma Owens,emma.owens1759@hotmail.com,United States,2023-06-06,Standard,768.99
1760,Faras Mangal,faras.mangal1760@gmail.com,India,2023-09-26,Premium,2536.26
1761,David Davis,david.davis1761@yahoo.com,United States,2020-01-18,Premium,2652.59
1762,Renée Barre Le Nguyen,renee.barre.le.nguyen1762@hotmail.com,France,2024-07-15,Basic,659.69
1763,Cristina Rendón,cristina.rendon1763@outlook.com,Mexico,2024-04-22,Standard,1207.73
1764,Anita Nayak,anita.nayak1764@hotmail.com,India,2020-06-08,Basic,109.02
1765,Heriberto Nicolau Canales,heriberto.nicolau.canales1765@yahoo.com,Spain,2022-03-06,Basic,671.04
1766,Rebecca Valencia,rebecca.valencia1766@proton.me,Australia,2023-11-28,Standard,956.23
1767,Dominique Ferreira du Verdier,dominique.ferreira.du.verdier1767@proton.me,France,2020-08-24,Standard,1678.76
1768,Christine Wright,christine.wright1768@yahoo.com,Australia,2025-05-10,Premium,3808.57
1769,Faris Devi,faris.devi1769@proton.me,India,2020-04-25,Standard,1214.8
1770,James Gilbert,james.gilbert1770@hotmail.com,United States,2021-08-26,Standard,1143.55
1771,Martino Argentero,martino.argentero1771@yahoo.com,Italy,2020-02-20,Premium,1141.53
1772,Gilbert de Neveu,gilbert.de.neveu1772@hotmail.com,France,2024-06-16,Basic,682.55
1773,Sean Moore,sean.moore1773@yahoo.com,United States,2024-09-28,Premium,2379.42
1774,Adélaïde Dijoux,adelaide.dijoux1774@icloud.com,France,2025-12-23,Standard,781.6
1775,Mr Jordan Harris,mr.jordan.harris1775@hotmail.com,United Kingdom,2020-12-30,Premium,2918.66
1776,Senna Claassen-Giselmeyer,senna.claassen.giselmeyer1776@yahoo.com,Netherlands,2023-01-06,Basic,652.76
1777,Ms Natasha Adams,ms.natasha.adams1777@outlook.com,United Kingdom,2020-01-27,Basic,576.06
1778,Kenneth Edwards,kenneth.edwards1778@gmail.com,United States,2024-09-07,Standard,1229.96
1779,Richard Henson,richard.henson1779@yahoo.com,Australia,2021-12-23,Standard,1311.68
1780,Kathleen Robertson,kathleen.robertson1780@yahoo.com,United States,2025-08-20,Basic,329.2
1781,Joshua Visser,joshua.visser1781@yahoo.com,Netherlands,2022-04-03,Premium,1476.1
1782,Marc Moore,marc.moore1782@outlook.com,Australia,2024-08-01,Standard,1656.4
1783,Mr. Alexander Landry MD,mr.alexander.landry.md1783@proton.me,United States,2021-11-11,Premium,1117.12
1784,Cindy Gomez,cindy.gomez1784@gmail.com,United States,2023-11-02,Premium,1668.69
1785,Dr. Roman Textor MBA.,dr.roman.textor.mba1785@gmail.com,Germany,2020-02-08,Premium,3581.66
1786,Johnny Khan,johnny.khan1786@icloud.com,United States,2020-06-20,Premium,2732.64
1787,Julie Herrera,julie.herrera1787@icloud.com,United States,2025-10-31,Basic,538.92
1788,Clemente de Sanabria,clemente.de.sanabria1788@hotmail.com,Spain,2023-10-12,Standard,705.31
1789,Élodie Marchal-Perret,elodie.marchal.perret1789@outlook.com,France,2023-07-15,Basic,660.17
1790,Xavier Rémy,xavier.remy1790@hotmail.com,France,2020-08-22,Basic,614.33
1791,Giovanni Lonen,giovanni.lonen1791@gmail.com,Netherlands,2025-02-14,Basic,296.22
1792,Hellena Abreu,hellena.abreu1792@yahoo.com,Brazil,2020-04-15,Standard,1583.86
1793,Jessica Khan,jessica.khan1793@proton.me,United States,2022-10-15,Standard,1170.28
1794,Vihaan Rajagopal,vihaan.rajagopal1794@hotmail.com,India,2025-10-10,Standard,460.09
1795,Frida Sanches Domínguez,frida.sanches.dominguez1795@outlook.com,Mexico,2020-03-09,Standard,1591.17
1796,Paola Giammusso,paola.giammusso1796@proton.me,Italy,2023-08-26,Standard,535.37
1797,Karl-Heinrich Hering,karl.heinrich.hering1797@proton.me,Germany,2020-11-29,Standard,1699.49
1798,Fabia Aldobrandi,fabia.aldobrandi1798@hotmail.com,Italy,2021-02-15,Basic,223.36
1799,Pamela Diaz,pamela.diaz1799@yahoo.com,United States,2025-10-31,Basic,554.78
1800,Margaux Dupré de Fouquet,margaux.dupre.de.fouquet1800@gmail.com,France,2021-06-07,Standard,293.7
1801,Bento da Conceição,bento.da.conceicao1801@icloud.com,Brazil,2025-03-27,Premium,2451.26
1802,Kelly Lee,kelly.lee1802@proton.me,United States,2026-01-23,Standard,499.21
1803,Sharon Cherry,sharon.cherry1803@proton.me,Australia,2021-01-01,Premium,4475.44
1804,Angel Gordon,angel.gordon1804@outlook.com,United States,2024-04-19,Basic,173.75
1805,Diana Hays,diana.hays1805@hotmail.com,United States,2021-05-19,Standard,1672.51
1806,Tanish Bhatt,tanish.bhatt1806@hotmail.com,India,2021-01-05,Basic,249.64
1807,Barbara Hester,barbara.hester1807@icloud.com,United States,2020-09-21,Standard,772.07
1808,Philippe Ruiz du Millet,philippe.ruiz.du.millet1808@proton.me,France,2024-04-12,Standard,1445.39
1809,Atenulf Germano,atenulf.germano1809@hotmail.com,Italy,2022-08-13,Standard,340.89
1810,Robert Morgan,robert.morgan1810@gmail.com,United States,2023-10-25,Basic,657.62
1811,Sierra Johnson,sierra.johnson1811@gmail.com,Australia,2026-06-04,Standard,1558.0
1812,Amedeo Montalcini,amedeo.montalcini1812@icloud.com,Italy,2020-01-07,Standard,1123.6
1813,Nicole Gonzalez,nicole.gonzalez1813@hotmail.com,United States,2024-10-01,Standard,752.29
1814,Lucie Lenoir,lucie.lenoir1814@yahoo.com,France,2025-10-29,Standard,1124.78
1815,Kathryn Williams,kathryn.williams1815@gmail.com,United States,2026-01-13,Basic,238.25
1816,Marijn van Haarlem-Jansen,marijn.van.haarlem.jansen1816@outlook.com,Netherlands,2022-06-15,Standard,902.04
1817,Nikita Narayanan,nikita.narayanan1817@yahoo.com,India,2020-05-20,Standard,659.67
1818,Sr(a). Socorro Lugo,sr.a.socorro.lugo1818@gmail.com,Mexico,2023-01-25,Basic,501.9
1819,Herbert Eimer,herbert.eimer1819@yahoo.com,Germany,2025-07-20,Standard,1744.72
1820,Gary Wells,gary.wells1820@outlook.com,United States,2021-09-17,Basic,167.16
1821,Evelyn Galvan,evelyn.galvan1821@yahoo.com,Australia,2020-08-03,Basic,548.83
1822,Arthur Gabriel Farias,arthur.gabriel.farias1822@proton.me,Brazil,2024-05-23,Standard,1494.77
1823,Héctor Español Lopez,hector.espanol.lopez1823@yahoo.com,Spain,2020-03-29,Standard,706.73
1824,Étienne De Oliveira,etienne.de.oliveira1824@outlook.com,France,2024-05-22,Standard,1020.94
1825,Dr Julia Hill,dr.julia.hill1825@proton.me,United Kingdom,2022-03-10,Basic,394.91
1826,Larry Robertson,larry.robertson1826@outlook.com,United States,2026-07-05,Basic,61.53
1827,Diana Benet Salazar,diana.benet.salazar1827@outlook.com,Spain,2025-02-17,Standard,1102.31
1828,Marie Radisch B.Eng.,marie.radisch.b.eng1828@hotmail.com,Germany,2023-04-07,Basic,166.59
1829,Elisabeth Schipper,elisabeth.schipper1829@yahoo.com,Netherlands,2020-02-07,Standard,1562.63
1830,Louis Martin,louis.martin1830@yahoo.com,United States,2024-03-22,Basic,313.3
1831,Théo da Costa,theo.da.costa1831@gmail.com,Brazil,2021-01-28,Standard,931.89
1832,Uberto Giolitti,uberto.giolitti1832@gmail.com,Italy,2025-10-12,Standard,1129.1
1833,Sebastiano Gabba-Vattimo,sebastiano.gabba.vattimo1833@proton.me,Italy,2024-07-12,Standard,346.02
1834,Miss Stacey Campbell,miss.stacey.campbell1834@outlook.com,United Kingdom,2021-12-07,Standard,769.36
1835,Diane Chauvet,diane.chauvet1835@proton.me,France,2021-01-02,Basic,608.8
1836,Ojasvi Bhatia,ojasvi.bhatia1836@outlook.com,India,2024-12-28,Standard,348.0
1837,Nancy Evans MD,nancy.evans.md1837@hotmail.com,United States,2025-09-18,Standard,1118.3
1838,Ing. Elvia Corral,ing.elvia.corral1838@hotmail.com,Mexico,2023-01-26,Standard,306.01
1839,Osha Ramachandran,osha.ramachandran1839@hotmail.com,India,2025-06-06,Basic,499.35
1840,Natasha Smith-O'Neill,natasha.smith.o.neill1840@yahoo.com,United Kingdom,2021-02-11,Standard,1327.72
1841,Ryan Cunha,ryan.cunha1841@icloud.com,Brazil,2022-01-27,Standard,1306.22
1842,Sally Baldwin,sally.baldwin1842@icloud.com,United Kingdom,2025-12-11,Standard,1006.19
1843,Lajita Sood,lajita.sood1843@proton.me,India,2021-05-23,Basic,165.04
1844,Indira Misra,indira.misra1844@gmail.com,India,2022-01-10,Basic,494.27
1845,Kim Erickson,kim.erickson1845@hotmail.com,United States,2023-07-11,Premium,1276.62
1846,Robert Richardson,robert.richardson1846@yahoo.com,United States,2020-12-25,Standard,1554.89
1847,Veronica Silva,veronica.silva1847@gmail.com,United States,2025-09-04,Standard,1744.36
1848,Molly Watts,molly.watts1848@proton.me,United States,2020-01-01,Standard,226.17
1849,Salvatore Golino,salvatore.golino1849@outlook.com,Italy,2025-12-27,Standard,1102.17
1850,Madeleine-Océane Lévy,madeleine.oceane.levy1850@icloud.com,France,2023-12-13,Standard,992.47
1851,Henri Renault,henri.renault1851@proton.me,France,2020-07-02,Standard,460.32
1852,Leigh Gallagher,leigh.gallagher1852@yahoo.com,United Kingdom,2021-07-03,Standard,506.47
1853,Jodie White,jodie.white1853@yahoo.com,United Kingdom,2024-09-24,Premium,1743.38
1854,Marcus Anderson,marcus.anderson1854@yahoo.com,United Kingdom,2024-06-26,Standard,1708.82
1855,Martin Le Turpin,martin.le.turpin1855@proton.me,France,2021-08-09,Standard,266.42
1856,Sharon Cochran,sharon.cochran1856@proton.me,Australia,2022-02-28,Basic,405.46
1857,Oni Yohannan,oni.yohannan1857@icloud.com,India,2021-11-02,Standard,403.26
1858,Cynthia Paola Tamez Abrego,cynthia.paola.tamez.abrego1858@hotmail.com,Mexico,2024-04-01,Premium,3033.35
1859,John Coffey,john.coffey1859@gmail.com,United States,2025-12-16,Premium,2828.96
1860,Paula Lane,paula.lane1860@proton.me,United States,2020-12-30,Standard,700.3
1861,Lauren Jackson,lauren.jackson1861@yahoo.com,United States,2023-01-25,Premium,2195.48
1862,Loretta Favata,loretta.favata1862@hotmail.com,Italy,2021-03-06,Basic,108.36
1863,Jamie Smith,jamie.smith1863@outlook.com,Canada,2026-08-08,Basic,355.49
1864,Paul Castaneda,paul.castaneda1864@proton.me,Canada,2026-06-01,Basic,397.29
1865,Vinaya Kanda,vinaya.kanda1865@gmail.com,India,2021-11-30,Standard,1390.59
1866,Lisa Randall,lisa.randall1866@proton.me,United States,2025-12-17,Standard,1605.33
1867,Loretta Tschentscher MBA.,loretta.tschentscher.mba1867@icloud.com,Germany,2021-06-06,Standard,1282.99
1868,Simone Parent,simone.parent1868@proton.me,France,2021-06-01,Premium,2899.97
1869,Michael Johnson,michael.johnson1869@proton.me,United States,2024-02-25,Basic,193.15
1870,Rajata Sunder,rajata.sunder1870@proton.me,India,2025-02-18,Premium,4449.11
1871,Fabiënne Eijkelboom-van Gelder,fabienne.eijkelboom.van.gelder1871@icloud.com,Netherlands,2023-03-20,Standard,855.81
1872,Cipriano Ricciardi,cipriano.ricciardi1872@yahoo.com,Italy,2023-06-04,Standard,293.45
1873,Alison Doyle,alison.doyle1873@outlook.com,United Kingdom,2021-01-04,Standard,276.54
1874,Ashley Smith,ashley.smith1874@gmail.com,United States,2021-11-07,Standard,289.57
1875,Ms Kathleen Brown,ms.kathleen.brown1875@hotmail.com,United Kingdom,2020-02-13,Basic,311.19
1876,Jennifer Adkins,jennifer.adkins1876@proton.me,Canada,2021-07-12,Standard,999.77
1877,Mtro. Minerva Almaraz,mtro.minerva.almaraz1877@icloud.com,Mexico,2021-05-25,Standard,1166.87
1878,Ariel de Alcolea,ariel.de.alcolea1878@proton.me,Spain,2020-01-30,Basic,499.25
1879,Richard Rodriguez,richard.rodriguez1879@yahoo.com,Australia,2025-12-03,Standard,219.89
1880,Tamara Freudenberger MBA.,tamara.freudenberger.mba1880@yahoo.com,Germany,2025-11-14,Basic,143.0
1881,Philip Robertson,philip.robertson1881@yahoo.com,United Kingdom,2025-10-05,Standard,234.0
1882,Ellen Weitzel B.A.,ellen.weitzel.b.a1882@yahoo.com,Germany,2024-03-08,Basic,253.12
1883,Pierre du Guyon,pierre.du.guyon1883@icloud.com,France,2021-04-27,Standard,947.16
1884,Christian Vaughn,christian.vaughn1884@gmail.com,United States,2026-05-18,Standard,1673.04
1885,Renato Guzmán Delgado,renato.guzman.delgado1885@proton.me,Spain,2025-10-12,Basic,48.91
1886,Ottilie Wulff,ottilie.wulff1886@icloud.com,Germany,2025-06-22,Premium,821.8
1887,Univ.Prof. Edith Höfig MBA.,univ.prof.edith.hofig.mba1887@outlook.com,Germany,2023-12-20,Premium,2093.97
1888,Vincent Clément,vincent.clement1888@hotmail.com,France,2023-12-23,Premium,2393.97
1889,Reginald Knapp,reginald.knapp1889@icloud.com,United States,2025-10-07,Basic,302.24
1890,Julieta Teruel García,julieta.teruel.garcia1890@gmail.com,Spain,2021-09-29,Basic,193.84
1891,Olaf Hörle,olaf.horle1891@outlook.com,Germany,2023-05-10,Standard,1622.12
1892,Lindsey Walker,lindsey.walker1892@outlook.com,Canada,2021-03-21,Basic,467.99
1893,Ing. Gundolf Juncken B.Sc.,ing.gundolf.juncken.b.sc1893@yahoo.com,Germany,2023-12-19,Basic,28.92
1894,Nancy Brown,nancy.brown1894@proton.me,Japan,2022-03-23,Premium,1854.13
1895,Daniel Nguyen,daniel.nguyen1895@hotmail.com,United States,2023-09-18,Basic,133.21
1896,Kelly Edwards,kelly.edwards1896@hotmail.com,United States,2022-12-24,Premium,2609.55
1897,Constantin Heinrich-Kraus,constantin.heinrich.kraus1897@proton.me,Germany,2021-06-05,Standard,1411.25
1898,Thomas Peterson,thomas.peterson1898@icloud.com,Japan,2024-05-11,Premium,4343.41
1899,Ayden van der Plas,ayden.van.der.plas1899@yahoo.com,Netherlands,2021-09-29,Standard,172.52
1900,Pierre Dupré Le Morin,pierre.dupre.le.morin1900@gmail.com,France,2023-11-02,Standard,1135.19
1901,Raymond Le,raymond.le1901@hotmail.com,United States,2023-03-31,Standard,286.31
1902,Nikolas Hamann-Bolnbach,nikolas.hamann.bolnbach1902@icloud.com,Germany,2021-09-16,Basic,151.13
1903,Julia Harris,julia.harris1903@gmail.com,United Kingdom,2022-12-15,Basic,191.96
1904,Youssef Gellemeyer,youssef.gellemeyer1904@yahoo.com,Netherlands,2025-04-25,Basic,571.72
1905,Yves Ruiz-Jean,yves.ruiz.jean1905@icloud.com,France,2022-01-12,Premium,3963.03
1906,Lopa Nayar,lopa.nayar1906@yahoo.com,India,2022-07-28,Premium,2284.75
1907,Melissa Bishop,melissa.bishop1907@yahoo.com,United States,2021-08-21,Standard,1167.17
1908,David Grant,david.grant1908@gmail.com,United States,2024-04-06,Standard,655.64
1909,Noah Sibal,noah.sibal1909@yahoo.com,India,2022-06-27,Standard,940.67
1910,Jeffrey Johnson,jeffrey.johnson1910@proton.me,Canada,2020-07-30,Standard,594.26
1911,Frances Taylor,frances.taylor1911@outlook.com,United Kingdom,2024-09-08,Standard,1626.93
1912,William Evans,william.evans1912@gmail.com,United States,2020-08-01,Standard,680.71
1913,Lee Wong,lee.wong1913@outlook.com,United Kingdom,2021-02-16,Standard,566.23
1914,Dipl.-Ing. Georgia Riehl,dipl.ing.georgia.riehl1914@outlook.com,Germany,2023-05-31,Premium,3275.11
1915,David de Lambert,david.de.lambert1915@yahoo.com,France,2023-09-18,Standard,1486.56
1916,Shannon Walker,shannon.walker1916@icloud.com,Australia,2025-12-06,Standard,543.12
1917,Daniel Bush,daniel.bush1917@icloud.com,United States,2024-04-22,Premium,1193.55
1918,Avi Ramesh,avi.ramesh1918@icloud.com,India,2021-05-07,Premium,4382.82
1919,Gregory Peck,gregory.peck1919@yahoo.com,Japan,2022-03-01,Basic,649.71
1920,Denise Martinez,denise.martinez1920@icloud.com,United States,2023-11-05,Standard,932.43
1921,Julia Torres,julia.torres1921@icloud.com,Australia,2021-09-21,Premium,1509.31
1922,Michael Powell,michael.powell1922@outlook.com,Canada,2026-04-14,Basic,629.07
1923,Herma Bolander B.A.,herma.bolander.b.a1923@proton.me,Germany,2021-04-25,Basic,70.7
1924,Dipl.-Ing. Theda Winkler,dipl.ing.theda.winkler1924@icloud.com,Germany,2020-03-30,Premium,1814.35
1925,Sig. Piergiorgio Schiavone,sig.piergiorgio.schiavone1925@outlook.com,Italy,2020-07-05,Basic,66.04
1926,Jos Maldonado Grijalva,jos.maldonado.grijalva1926@yahoo.com,Mexico,2024-06-16,Standard,1028.58
1927,John Anderson,john.anderson1927@gmail.com,Canada,2021-11-08,Standard,990.31
1928,Alyssa Long,alyssa.long1928@hotmail.com,Canada,2024-06-29,Standard,491.43
1929,Jamie Baird,jamie.baird1929@icloud.com,United States,2022-06-11,Standard,164.62
1930,Yaiza Barral Cózar,yaiza.barral.cozar1930@icloud.com,Spain,2025-02-08,Standard,1338.96
1931,Tina Ballard,tina.ballard1931@yahoo.com,United States,2023-04-28,Basic,397.7
1932,Dwayne Klein,dwayne.klein1932@gmail.com,United States,2025-12-25,Standard,214.5
1933,Jeremy Scott,jeremy.scott1933@outlook.com,United States,2021-06-28,Standard,1454.53
1934,Fiyaz Sangha,fiyaz.sangha1934@yahoo.com,India,2022-05-10,Standard,152.31
1935,Patrick Jones,patrick.jones1935@icloud.com,United Kingdom,2024-02-20,Standard,1711.61
1936,Dale Ryan,dale.ryan1936@outlook.com,Japan,2021-07-01,Standard,1158.95
1937,Ronald Gallagher,ronald.gallagher1937@gmail.com,United Kingdom,2020-02-12,Basic,173.01
1938,Dott. Sylvia Caironi,dott.sylvia.caironi1938@yahoo.com,Italy,2022-11-14,Basic,387.74
1939,Fabiola Valverde Berríos,fabiola.valverde.berrios1939@icloud.com,Mexico,2021-03-11,Basic,489.48
1940,Patrizio Morlacchi,patrizio.morlacchi1940@outlook.com,Italy,2026-03-06,Standard,879.61
1941,Hayley Singh,hayley.singh1941@yahoo.com,United Kingdom,2026-07-10,Standard,1566.07
1942,Kevin Fuller,kevin.fuller1942@hotmail.com,United Kingdom,2022-08-07,Basic,317.88
1943,Melissa Taylor,melissa.taylor1943@hotmail.com,United States,2021-01-18,Standard,907.99
1944,Dave le Gallen-van Salmen,dave.le.gallen.van.salmen1944@yahoo.com,Netherlands,2022-02-12,Standard,1706.54
1945,Laurie Sanchez,laurie.sanchez1945@outlook.com,United States,2020-03-27,Standard,1610.67
1946,Esila de Wit-Cornelisz,esila.de.wit.cornelisz1946@proton.me,Netherlands,2022-02-08,Premium,1066.58
1947,Kiara Little,kiara.little1947@proton.me,United States,2024-07-06,Premium,2749.08
